zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,n_lomrs,first_lomr_date,last_lomr_date,ever_treated,treatment_intensity,already_treated,treated_in_window
07974,40.69732,-74.40321,New Providence,NJ,New Jersey,True,,11768,2964.9,34039,Union,"{""34039"": 100}",Union,34039,False,False,America/New_York,0,,,0,0.0,0,0
08001,39.55423,-75.35683,Alloway,NJ,New Jersey,True,,844,254.0,34033,Salem,"{""34033"": 100}",Salem,34033,False,False,America/New_York,0,,,0,0.0,0,0
08002,39.93142,-75.02515,Cherry Hill,NJ,New Jersey,True,,22274,3089.8,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08003,39.88334,-74.97191,Cherry Hill,NJ,New Jersey,True,,30629,2787.0,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08004,39.75494,-74.83007,Atco,NJ,New Jersey,True,,12350,479.5,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08005,39.75503,-74.30626,Barnegat,NJ,New Jersey,True,,22448,419.3,34029,Ocean,"{""34029"": 100}",Ocean,34029,False,False,America/New_York,0,,,0,0.0,0,0
08006,39.75299,-74.10953,Barnegat Light,NJ,New Jersey,True,,518,623.5,34029,Ocean,"{""34029"": 100}",Ocean,34029,False,False,America/New_York,0,,,0,0.0,0,0
08007,39.86509,-75.05379,Barrington,NJ,New Jersey,True,,5250,3906.2,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08008,39.62188,-74.22421,Beach Haven,NJ,New Jersey,True,,6975,645.3,34029,Ocean,"{""34029"": 100}",Ocean,34029,False,False,America/New_York,0,,,0,0.0,0,0
08009,39.76154,-74.93279,Berlin,NJ,New Jersey,True,,12854,777.3,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08010,40.05484,-74.91407,Beverly,NJ,New Jersey,True,,11539,3179.9,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08011,39.97504,-74.71371,Birmingham,NJ,New Jersey,True,,33,141.6,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08012,39.78409,-75.05586,Blackwood,NJ,New Jersey,True,,38992,2599.2,34007,Camden,"{""34007"": 60.13, ""34015"": 39.87}",Camden|Gloucester,34007|34015,False,False,America/New_York,0,,,0,0.0,0,0
08014,39.81186,-75.36286,Bridgeport,NJ,New Jersey,True,,504,139.4,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08015,39.92981,-74.53966,Browns Mills,NJ,New Jersey,True,,20763,369.2,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08016,40.06926,-74.83198,Burlington,NJ,New Jersey,True,,33540,1550.8,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08019,39.76733,-74.52781,Chatsworth,NJ,New Jersey,True,,925,8.2,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08020,39.79674,-75.22271,Clarksboro,NJ,New Jersey,True,,2201,483.6,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08021,39.80604,-75.00025,Clementon,NJ,New Jersey,True,,44833,3458.0,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08022,40.06516,-74.70905,Columbus,NJ,New Jersey,True,,8783,413.3,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08023,39.68825,-75.49761,Deepwater,NJ,New Jersey,True,,451,533.9,34033,Salem,"{""34033"": 100}",Salem,34033,False,False,America/New_York,0,,,0,0.0,0,0
08026,39.83329,-74.9657,Gibbsboro,NJ,New Jersey,True,,2274,1056.7,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08027,39.82883,-75.29345,Gibbstown,NJ,New Jersey,True,,4888,652.9,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08028,39.69336,-75.11949,Glassboro,NJ,New Jersey,True,,20078,1384.4,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08029,39.84097,-75.06717,Glendora,NJ,New Jersey,True,,4784,4450.1,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08030,39.89023,-75.1178,Gloucester City,NJ,New Jersey,True,,13410,4790.4,34007,Camden,"{""34007"": 99.69, ""34015"": 0.31}",Camden|Gloucester,34007|34015,False,False,America/New_York,0,,,0,0.0,0,0
08031,39.86655,-75.09408,Bellmawr,NJ,New Jersey,True,,11584,3882.4,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08033,39.89332,-75.03723,Haddonfield,NJ,New Jersey,True,,16261,4124.9,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08034,39.90593,-74.99935,Cherry Hill,NJ,New Jersey,True,,18151,3072.4,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08035,39.87914,-75.06435,Haddon Heights,NJ,New Jersey,True,,7566,4800.0,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08036,39.97669,-74.83708,Hainesport,NJ,New Jersey,True,,5917,918.9,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08037,39.63272,-74.77226,Hammonton,NJ,New Jersey,True,,24308,198.5,34001,Atlantic,"{""34001"": 79.9, ""34007"": 20.1}",Atlantic|Camden,34001|34007,False,False,America/New_York,0,,,0,0.0,0,0
08038,39.47391,-75.48852,Hancocks Bridge,NJ,New Jersey,True,,124,7.1,34033,Salem,"{""34033"": 100}",Salem,34033,False,False,America/New_York,0,,,0,0.0,0,0
08039,39.68662,-75.27661,Harrisonville,NJ,New Jersey,True,,137,253.7,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08041,40.03852,-74.68263,Jobstown,NJ,New Jersey,True,,1002,87.8,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08042,40.01363,-74.662,Juliustown,NJ,New Jersey,True,,203,237.4,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08043,39.84502,-74.95492,Voorhees,NJ,New Jersey,True,,29131,2539.5,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08045,39.86722,-75.02912,Lawnside,NJ,New Jersey,True,,2909,2084.9,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08046,40.02787,-74.88709,Willingboro,NJ,New Jersey,True,,31587,4157.1,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08048,39.95644,-74.80627,Lumberton,NJ,New Jersey,True,,12495,1030.3,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08049,39.85463,-75.03816,Magnolia,NJ,New Jersey,True,,5350,4364.6,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08050,39.70291,-74.24576,Manahawkin,NJ,New Jersey,True,,24285,785.9,34029,Ocean,"{""34029"": 100}",Ocean,34029,False,False,America/New_York,0,,,0,0.0,0,0
08051,39.78583,-75.17903,Mantua,NJ,New Jersey,True,,10758,2796.2,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08052,39.952,-74.99502,Maple Shade,NJ,New Jersey,True,,19172,5005.7,34005,Burlington,"{""34005"": 99.81, ""34007"": 0.19}",Burlington|Camden,34005|34007,False,False,America/New_York,0,,,0,0.0,0,0
08053,39.86051,-74.89469,Marlton,NJ,New Jersey,True,,45538,1561.9,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08054,39.94835,-74.90472,Mount Laurel,NJ,New Jersey,True,,41864,1927.0,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08055,39.86373,-74.82249,Medford,NJ,New Jersey,True,,27179,679.9,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08056,39.78355,-75.25155,Mickleton,NJ,New Jersey,True,,4736,520.3,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08057,39.97948,-74.94105,Moorestown,NJ,New Jersey,True,,21090,1378.4,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08059,39.88462,-75.09309,Mount Ephraim,NJ,New Jersey,True,,5612,4566.8,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08060,40.00983,-74.79105,Mount Holly,NJ,New Jersey,True,,24713,1141.5,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08061,39.80459,-75.207,Mount Royal,NJ,New Jersey,True,,2672,2015.4,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08062,39.71465,-75.22124,Mullica Hill,NJ,New Jersey,True,,15756,489.6,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08063,39.86758,-75.18509,National Park,NJ,New Jersey,True,,3102,3011.4,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08064,39.93657,-74.61095,New Lisbon,NJ,New Jersey,True,,311,116.1,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08065,40.00234,-75.03589,Palmyra,NJ,New Jersey,True,,7398,4000.3,34005,Burlington,"{""34005"": 99.87, ""34007"": 0.13}",Burlington|Camden,34005|34007,False,False,America/New_York,0,,,0,0.0,0,0
08066,39.83475,-75.23017,Paulsboro,NJ,New Jersey,True,,8437,1231.4,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08067,39.7388,-75.41281,Pedricktown,NJ,New Jersey,True,,1635,85.8,34033,Salem,"{""34033"": 100}",Salem,34033,False,False,America/New_York,0,,,0,0.0,0,0
08068,39.9617,-74.667,Pemberton,NJ,New Jersey,True,,6727,288.7,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08069,39.70209,-75.4501,Penns Grove,NJ,New Jersey,True,,13076,820.5,34033,Salem,"{""34033"": 100}",Salem,34033,False,False,America/New_York,0,,,0,0.0,0,0
08070,39.62494,-75.50902,Pennsville,NJ,New Jersey,True,,13059,630.9,34033,Salem,"{""34033"": 100}",Salem,34033,False,False,America/New_York,0,,,0,0.0,0,0
08071,39.73227,-75.13457,Pitman,NJ,New Jersey,True,,9551,2881.3,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08072,39.54495,-75.41258,Quinton,NJ,New Jersey,True,,225,634.0,34033,Salem,"{""34033"": 100}",Salem,34033,False,False,America/New_York,0,,,0,0.0,0,0
08073,40.00952,-74.86698,Rancocas,NJ,New Jersey,True,,203,2345.4,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08074,39.71289,-75.16379,Richwood,NJ,New Jersey,True,,58,104.3,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08075,40.02937,-74.94999,Riverside,NJ,New Jersey,True,,28894,2925.2,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08077,40.00193,-74.99515,Riverton,NJ,New Jersey,True,,18307,2259.0,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08078,39.85202,-75.07542,Runnemede,NJ,New Jersey,True,,8385,4360.9,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08079,39.54284,-75.43184,Salem,NJ,New Jersey,True,,10987,123.9,34033,Salem,"{""34033"": 100}",Salem,34033,False,False,America/New_York,0,,,0,0.0,0,0
08080,39.75714,-75.11801,Sewell,NJ,New Jersey,True,,37433,1280.3,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08081,39.73421,-74.97564,Sicklerville,NJ,New Jersey,True,,50589,2003.9,34007,Camden,"{""34007"": 96.15, ""34015"": 3.85}",Camden|Gloucester,34007|34015,False,False,America/New_York,0,,,0,0.0,0,0
08083,39.84138,-75.02867,Somerdale,NJ,New Jersey,True,,9455,3771.7,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08084,39.82905,-75.01557,Stratford,NJ,New Jersey,True,,7040,4483.0,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08085,39.75579,-75.33017,Swedesboro,NJ,New Jersey,True,,18737,421.1,34015,Gloucester,"{""34015"": 98.85, ""34033"": 1.15}",Gloucester|Salem,34015|34033,False,False,America/New_York,0,,,0,0.0,0,0
08086,39.85136,-75.18582,Thorofare,NJ,New Jersey,True,,7699,1099.1,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08087,39.60751,-74.37994,Tuckerton,NJ,New Jersey,True,,24104,344.0,34029,Ocean,"{""34029"": 59.31, ""34005"": 40.69}",Ocean|Burlington,34029|34005,False,False,America/New_York,0,,,0,0.0,0,0
08088,39.84196,-74.69075,Vincentown,NJ,New Jersey,True,,24664,163.9,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08089,39.71591,-74.82686,Waterford Works,NJ,New Jersey,True,,4253,263.6,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08090,39.79777,-75.14849,Wenonah,NJ,New Jersey,True,,8358,2860.4,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08091,39.80545,-74.92558,West Berlin,NJ,New Jersey,True,,5357,1608.6,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08092,39.65438,-74.28428,West Creek,NJ,New Jersey,True,,3673,160.4,34029,Ocean,"{""34029"": 100}",Ocean,34029,False,False,America/New_York,0,,,0,0.0,0,0
08093,39.86098,-75.13265,Westville,NJ,New Jersey,True,,9741,2406.9,34015,Gloucester,"{""34015"": 99.9, ""34007"": 0.1}",Gloucester|Camden,34015|34007,False,False,America/New_York,0,,,0,0.0,0,0
08094,39.65096,-74.96529,Williamstown,NJ,New Jersey,True,,39940,729.2,34015,Gloucester,"{""34015"": 89.23, ""34001"": 10.77}",Gloucester|Atlantic,34015|34001,False,False,America/New_York,0,,,0,0.0,0,0
08095,39.64514,-74.85576,Winslow,NJ,New Jersey,True,,236,167.8,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08096,39.82921,-75.12871,Woodbury,NJ,New Jersey,True,,36116,2600.1,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08097,39.81571,-75.15117,Woodbury Heights,NJ,New Jersey,True,,3293,2502.1,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08098,39.63934,-75.3316,Woodstown,NJ,New Jersey,True,,9090,157.1,34033,Salem,"{""34033"": 100}",Salem,34033,False,False,America/New_York,0,,,0,0.0,0,0
08102,39.95203,-75.12134,Camden,NJ,New Jersey,True,,7565,7602.0,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08103,39.93533,-75.11275,Camden,NJ,New Jersey,True,,15190,7100.7,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08104,39.91672,-75.11203,Camden,NJ,New Jersey,True,,23851,7958.6,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08105,39.95174,-75.09107,Camden,NJ,New Jersey,True,,29077,11209.1,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08106,39.89119,-75.07388,Audubon,NJ,New Jersey,True,,9874,6068.9,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08107,39.90767,-75.08344,Oaklyn,NJ,New Jersey,True,,13675,7636.8,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08108,39.91453,-75.06192,Collingswood,NJ,New Jersey,True,,18045,6704.4,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08109,39.95006,-75.05094,Merchantville,NJ,New Jersey,True,,22407,4646.7,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08110,39.97243,-75.06021,Pennsauken,NJ,New Jersey,True,,19008,2938.4,34007,Camden,"{""34007"": 100}",Camden,34007,False,False,America/New_York,0,,,0,0.0,0,0
08201,39.42257,-74.49511,Absecon,NJ,New Jersey,True,,10007,1733.0,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08202,39.09659,-74.74806,Avalon,NJ,New Jersey,True,,1444,209.1,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08203,39.41281,-74.38006,Brigantine,NJ,New Jersey,True,,9454,1438.2,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08204,38.97131,-74.92054,Cape May,NJ,New Jersey,True,,18557,907.0,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08205,39.47455,-74.45698,Absecon,NJ,New Jersey,True,,28626,680.1,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08210,39.11974,-74.82248,Cape May Court House,NJ,New Jersey,True,,17167,250.4,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08212,38.93721,-74.96509,Cape May Point,NJ,New Jersey,True,,294,996.7,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08215,39.58962,-74.58716,Egg Harbor City,NJ,New Jersey,True,,13442,108.3,34001,Atlantic,"{""34001"": 53.96, ""34005"": 46.04}",Atlantic|Burlington,34001|34005,False,False,America/New_York,0,,,0,0.0,0,0
08217,39.57702,-74.71879,Elwood,NJ,New Jersey,True,,70,3033.6,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08221,39.33879,-74.5652,Linwood,NJ,New Jersey,True,,7092,1508.7,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08223,39.27021,-74.6571,Marmora,NJ,New Jersey,True,,4125,318.4,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08224,39.59548,-74.46352,New Gretna,NJ,New Jersey,True,,573,395.7,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,0,,,0,0.0,0,0
08225,39.36167,-74.53963,Northfield,NJ,New Jersey,True,,8659,1430.8,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08226,39.26812,-74.60196,Ocean City,NJ,New Jersey,True,,11701,1731.3,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08230,39.20381,-74.70342,Ocean View,NJ,New Jersey,True,,5599,286.8,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08232,39.38771,-74.51489,Pleasantville,NJ,New Jersey,True,,19292,3289.0,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08234,39.38662,-74.62369,Egg Harbor Township,NJ,New Jersey,True,,42532,701.0,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08240,39.48676,-74.53633,Pomona,NJ,New Jersey,True,,2371,1078.5,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08241,39.53278,-74.48523,Port Republic,NJ,New Jersey,True,,1103,147.8,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08242,39.01786,-74.88627,Rio Grande,NJ,New Jersey,True,,3216,675.6,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08243,39.15235,-74.69758,Sea Isle City,NJ,New Jersey,True,,2114,961.4,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08244,39.31503,-74.59808,Somers Point,NJ,New Jersey,True,,10849,2203.6,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08246,39.18098,-74.76583,South Seaville,NJ,New Jersey,True,,92,283.7,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08247,39.05279,-74.78508,Stone Harbor,NJ,New Jersey,True,,925,176.9,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08248,39.1944,-74.66175,Strathmere,NJ,New Jersey,True,,158,300.1,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08251,39.02766,-74.92573,Villas,NJ,New Jersey,True,,10364,1473.7,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08260,38.99555,-74.84088,Wildwood,NJ,New Jersey,True,,13661,856.8,34009,Cape May,"{""34009"": 100}",Cape May,34009,False,False,America/New_York,0,,,0,0.0,0,0
08270,39.26437,-74.80861,Woodbine,NJ,New Jersey,True,,8492,82.5,34009,Cape May,"{""34009"": 77.99, ""34001"": 22.01}",Cape May|Atlantic,34009|34001,False,False,America/New_York,0,,,0,0.0,0,0
08302,39.4397,-75.2616,Bridgeton,NJ,New Jersey,True,,46872,328.6,34011,Cumberland,"{""34011"": 90.88, ""34033"": 9.12}",Cumberland|Salem,34011|34033,False,False,America/New_York,0,,,0,0.0,0,0
08310,39.52723,-74.89769,Buena,NJ,New Jersey,True,,1670,136.5,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08311,39.32685,-75.20804,Cedarville,NJ,New Jersey,True,,2057,73.7,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08312,39.66143,-75.08375,Clayton,NJ,New Jersey,True,,7875,1429.8,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08314,39.21683,-74.94113,Delmont,NJ,New Jersey,True,,2511,205.9,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08316,39.28009,-74.93186,Dorchester,NJ,New Jersey,True,,400,48.3,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08317,39.40398,-74.82696,Dorothy,NJ,New Jersey,True,,1344,182.6,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08318,39.55657,-75.17776,Elmer,NJ,New Jersey,True,,12702,158.0,34033,Salem,"{""34033"": 94.92, ""34011"": 5.08}",Salem|Cumberland,34033|34011,False,False,America/New_York,0,,,0,0.0,0,0
08319,39.3645,-74.81753,Estell Manor,NJ,New Jersey,True,,1253,83.3,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08320,39.3851,-75.16059,Fairton,NJ,New Jersey,True,,1256,2974.4,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08321,39.21961,-75.14107,Fortescue,NJ,New Jersey,True,,247,27.9,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08322,39.61463,-75.03385,Franklinville,NJ,New Jersey,True,,10524,361.5,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08323,39.39557,-75.36605,Greenwich,NJ,New Jersey,True,,804,45.2,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08324,39.21859,-74.99999,Heislerville,NJ,New Jersey,True,,526,57.2,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08326,39.53847,-74.92761,Landisville,NJ,New Jersey,True,,1761,553.0,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08327,39.25458,-74.94657,Leesburg,NJ,New Jersey,True,,3070,320.3,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08328,39.5797,-75.06015,Malaga,NJ,New Jersey,True,,1347,707.6,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,0,,,0,0.0,0,0
08329,39.2857,-75.00338,Mauricetown,NJ,New Jersey,True,,221,446.7,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08330,39.4566,-74.73814,Mays Landing,NJ,New Jersey,True,,28167,221.1,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08332,39.3705,-75.0293,Millville,NJ,New Jersey,True,,36768,351.8,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,0,,,0,0.0,0,0
08340,39.40087,-74.88407,Milmay,NJ,New Jersey,True,,979,35.2,34011,Cumberland,"{""34011"": 81.14, ""34001"": 18.86}",Cumberland|Atlantic,34011|34001,False,False,America/New_York,0,,,0,0.0,0,0
08341,39.52002,-74.9524,Minotola,NJ,New Jersey,True,,2239,2232.3,34001,Atlantic,"{""34001"": 100}",Atlantic,34001,False,False,America/New_York,0,,,0,0.0,0,0
08343,39.64057,-75.1699,Monroeville,NJ,New Jersey,True,,5030,155.9,34033,Salem,"{""34033"": 51.41, ""34015"": 48.59}",Salem|Gloucester,34033|34015,False,False,America/New_York,0,,,0,0.0,0,0
